Whitelist id,Intersection id,Intersection name,Short description,Street,Number,Corner,Place of business,Bearing,Latitude,Longitude,Service id,Service name,Street view
22538,6383, & ,,,,NW,,-15.6782,-16.7042,-49.302001,18,sudeste_north,"https://www.instantstreetview.com/@-16.7042,-49.302001,-15.6782h,0p,1z"
22539,6383, & ,,,,NW,,-106.915,-16.70432,-49.30214,18,sudeste_north,"https://www.instantstreetview.com/@-16.70432,-49.30214,-106.915h,0p,1z"
22541,6383, & ,,,,SW,,164.038,-16.70445,-49.302024,18,sudeste_north,"https://www.instantstreetview.com/@-16.70445,-49.302024,164.038h,0p,1z"
22544,6386, & ,,,,SW,,177.237,-16.695581,-49.30359,18,sudeste_north,"https://www.instantstreetview.com/@-16.695581,-49.30359,177.237h,0p,1z"
22549,6389, & ,,,,SW,,176.935,-16.703551,-49.311361,18,sudeste_north,"https://www.instantstreetview.com/@-16.703551,-49.311361,176.935h,0p,1z"
22552,6391, & ,,,,SE,,96.7795,-16.700934,-49.299258,18,sudeste_north,"https://www.instantstreetview.com/@-16.700934,-49.299258,96.7795h,0p,1z"
22555,6391, & ,,,,NW,,-83.1049,-16.700818,-49.299484,18,sudeste_north,"https://www.instantstreetview.com/@-16.700818,-49.299484,-83.1049h,0p,1z"
22563,6393, & ,,,,SE,,144.674,-16.700522,-49.284369,18,sudeste_north,"https://www.instantstreetview.com/@-16.700522,-49.284369,144.674h,0p,1z"
22566,6396, & ,,,,SW,,176.755,-16.702011,-49.313172,18,sudeste_north,"https://www.instantstreetview.com/@-16.702011,-49.313172,176.755h,0p,1z"
22568,6397, & ,,,,SW,,-166.39,-16.699363,-49.294528,18,sudeste_north,"https://www.instantstreetview.com/@-16.699363,-49.294528,-166.39h,0p,1z"
22576,6399, & ,,,,NW,,-75.7979,-16.704705,-49.287688,18,sudeste_north,"https://www.instantstreetview.com/@-16.704705,-49.287688,-75.7979h,0p,1z"
22597,6408, & ,,,,NW,,-35.4173,-16.701569,-49.283477,18,sudeste_north,"https://www.instantstreetview.com/@-16.701569,-49.283477,-35.4173h,0p,1z"
22611,6413, & ,,,,NE,,-3.15814,-16.704591,-49.307356,18,sudeste_north,"https://www.instantstreetview.com/@-16.704591,-49.307356,-3.15814h,0p,1z"
22615,6415, & ,,,,SE,,420.0,-16.705372,-49.300678,18,sudeste_north,"https://www.instantstreetview.com/@-16.705372,-49.300678,420.0h,0p,1z"
22631,6425, & ,,,,NE,,-2.71829,-16.705115,-49.312901,18,sudeste_north,"https://www.instantstreetview.com/@-16.705115,-49.312901,-2.71829h,0p,1z"
22648,6431, & ,,,,SE,,78.888,-16.695326,-49.295557,18,sudeste_north,"https://www.instantstreetview.com/@-16.695326,-49.295557,78.888h,0p,1z"
22649,6432, & ,,,,SE,,92.9835,-16.697249,-49.29567,18,sudeste_north,"https://www.instantstreetview.com/@-16.697249,-49.29567,92.9835h,0p,1z"
22652,6434, & ,,,,SW,,-164.047,-16.705859,-49.297909,18,sudeste_north,"https://www.instantstreetview.com/@-16.705859,-49.297909,-164.047h,0p,1z"
22654,6434, & ,,,,NE,,13.5213,-16.705658,-49.297758,18,sudeste_north,"https://www.instantstreetview.com/@-16.705658,-49.297758,13.5213h,0p,1z"
22655,6434, & ,,,,SE,,91.9792,-16.705832,-49.297718,18,sudeste_north,"https://www.instantstreetview.com/@-16.705832,-49.297718,91.9792h,0p,1z"
22670,6442, & ,,,,NE,,-10.7241,-16.707343,-49.285219,18,sudeste_north,"https://www.instantstreetview.com/@-16.707343,-49.285219,-10.7241h,0p,1z"
22675,6444, & ,,,,SW,,-159.927,-16.706022,-49.317437,18,sudeste_north,"https://www.instantstreetview.com/@-16.706022,-49.317437,-159.927h,0p,1z"
22691,6450, & ,,,,NE,,54.4472,-16.699566,-49.28305,18,sudeste_north,"https://www.instantstreetview.com/@-16.699566,-49.28305,54.4472h,0p,1z"
22694,6452, & ,,,,NE,,55.0146,-16.701357,-49.282685,18,sudeste_north,"https://www.instantstreetview.com/@-16.701357,-49.282685,55.0146h,0p,1z"
22706,6458, & ,,,,NE,,1.74902,-16.706279,-49.294707,18,sudeste_north,"https://www.instantstreetview.com/@-16.706279,-49.294707,1.74902h,0p,1z"
22714,6463, & ,,,,NE,,8.43886,-16.694162,-49.287876,18,sudeste_north,"https://www.instantstreetview.com/@-16.694162,-49.287876,8.43886h,0p,1z"
22715,6463, & ,,,,SE,,99.1505,-16.694413,-49.28784,18,sudeste_north,"https://www.instantstreetview.com/@-16.694413,-49.28784,99.1505h,0p,1z"
22718,6463, & ,,,,NW,,-81.1656,-16.694288,-49.288059,18,sudeste_north,"https://www.instantstreetview.com/@-16.694288,-49.288059,-81.1656h,0p,1z"
22719,6463, & ,,,,SW,,-170.949,-16.694458,-49.288018,18,sudeste_north,"https://www.instantstreetview.com/@-16.694458,-49.288018,-170.949h,0p,1z"
22747,6478, & ,,,,SW,,-116.252,-16.707857,-49.306372,18,sudeste_north,"https://www.instantstreetview.com/@-16.707857,-49.306372,-116.252h,0p,1z"
22753,6481, & ,,,,NE,,-3.03302,-16.694797,-49.307912,18,sudeste_north,"https://www.instantstreetview.com/@-16.694797,-49.307912,-3.03302h,0p,1z"
22766,6487, & ,,,,SE,,79.0574,-16.694526,-49.314683,18,sudeste_north,"https://www.instantstreetview.com/@-16.694526,-49.314683,79.0574h,0p,1z"
22770,6489, & ,,,,SW,,-175.73,-16.697497,-49.315125,18,sudeste_north,"https://www.instantstreetview.com/@-16.697497,-49.315125,-175.73h,0p,1z"
22780,6493, & ,,,,SW,,-100.993,-16.694407,-49.299579,18,sudeste_north,"https://www.instantstreetview.com/@-16.694407,-49.299579,-100.993h,0p,1z"
22782,6495, & ,,,,NW,,-99.4317,-16.702248,-49.320864,18,sudeste_north,"https://www.instantstreetview.com/@-16.702248,-49.320864,-99.4317h,0p,1z"
22786,6497, & ,,,,NE,,-11.4706,-16.691637,-49.304851,18,sudeste_north,"https://www.instantstreetview.com/@-16.691637,-49.304851,-11.4706h,0p,1z"
22788,6497, & ,,,,SW,,169.387,-16.691883,-49.304897,18,sudeste_north,"https://www.instantstreetview.com/@-16.691883,-49.304897,169.387h,0p,1z"
22794,6502, & ,,,,NW,,-23.0389,-16.69845,-49.327515,18,sudeste_north,"https://www.instantstreetview.com/@-16.69845,-49.327515,-23.0389h,0p,1z"
22799,6505, & ,,,,NE,,5.26239,-16.695136,-49.311391,18,sudeste_north,"https://www.instantstreetview.com/@-16.695136,-49.311391,5.26239h,0p,1z"
22815,6512, & ,,,,SE,,88.7141,-16.702086,-49.315636,18,sudeste_north,"https://www.instantstreetview.com/@-16.702086,-49.315636,88.7141h,0p,1z"
22816,6512, & ,,,,SW,,178.736,-16.702252,-49.315794,18,sudeste_north,"https://www.instantstreetview.com/@-16.702252,-49.315794,178.736h,0p,1z"
22819,6516, & ,,,,NE,,-0.913303,-16.700654,-49.317169,18,sudeste_north,"https://www.instantstreetview.com/@-16.700654,-49.317169,-0.913303h,0p,1z"
22823,6518, & ,,,,SW,,169.071,-16.707527,-49.289507,18,sudeste_north,"https://www.instantstreetview.com/@-16.707527,-49.289507,169.071h,0p,1z"
22824,6518, & ,,,,NE,,-10.0944,-16.707281,-49.289459,18,sudeste_north,"https://www.instantstreetview.com/@-16.707281,-49.289459,-10.0944h,0p,1z"
22831,6520, & ,,,,NE,,-3.12895,-16.701682,-49.311285,18,sudeste_north,"https://www.instantstreetview.com/@-16.701682,-49.311285,-3.12895h,0p,1z"
22845,6528, & ,,,,SW,,176.486,-16.700967,-49.305953,18,sudeste_north,"https://www.instantstreetview.com/@-16.700967,-49.305953,176.486h,0p,1z"
22846,6528, & ,,,,NE,,-3.65473,-16.700728,-49.305875,18,sudeste_north,"https://www.instantstreetview.com/@-16.700728,-49.305875,-3.65473h,0p,1z"
22847,6528, & ,,,,SE,,88.3386,-16.700903,-49.305786,18,sudeste_north,"https://www.instantstreetview.com/@-16.700903,-49.305786,88.3386h,0p,1z"
22851,6530, & ,,,,SW,,179.746,-16.698509,-49.317415,18,sudeste_north,"https://www.instantstreetview.com/@-16.698509,-49.317415,179.746h,0p,1z"
22856,6533, & ,,,,NE,,52.7232,-16.697087,-49.327969,18,sudeste_north,"https://www.instantstreetview.com/@-16.697087,-49.327969,52.7232h,0p,1z"
22863,6537, & ,,,,SW,,178.733,-16.703463,-49.317318,18,sudeste_north,"https://www.instantstreetview.com/@-16.703463,-49.317318,178.733h,0p,1z"
22866,6538, & ,,,,SW,,179.436,-16.70089,-49.31737,18,sudeste_north,"https://www.instantstreetview.com/@-16.70089,-49.31737,179.436h,0p,1z"
22890,6550, & ,,,,SW,,-99.7737,-16.696737,-49.311892,18,sudeste_north,"https://www.instantstreetview.com/@-16.696737,-49.311892,-99.7737h,0p,1z"
22902,6553, & ,,,,SE,,89.6763,-16.704614,-49.312052,18,sudeste_north,"https://www.instantstreetview.com/@-16.704614,-49.312052,89.6763h,0p,1z"
22904,6556, & ,,,,SE,,82.7202,-16.697933,-49.302449,18,sudeste_north,"https://www.instantstreetview.com/@-16.697933,-49.302449,82.7202h,0p,1z"
22917,6564, & ,,,,SE,,98.76,-16.698611,-49.299112,18,sudeste_north,"https://www.instantstreetview.com/@-16.698611,-49.299112,98.76h,0p,1z"
22921,6564, & ,,,,SW,,-175.093,-16.698659,-49.299279,18,sudeste_north,"https://www.instantstreetview.com/@-16.698659,-49.299279,-175.093h,0p,1z"
22934,6571, & ,,,,NW,,-28.1275,-16.695685,-49.317375,18,sudeste_north,"https://www.instantstreetview.com/@-16.695685,-49.317375,-28.1275h,0p,1z"
22943,6575, & ,,,,NE,,-3.57678,-16.691351,-49.288981,18,sudeste_north,"https://www.instantstreetview.com/@-16.691351,-49.288981,-3.57678h,0p,1z"
22949,6577, & ,,,,NE,,33.8944,-16.69934,-49.304288,18,sudeste_north,"https://www.instantstreetview.com/@-16.69934,-49.304288,33.8944h,0p,1z"
22963,6581, & ,,,,SW,,-173.754,-16.701063,-49.298589,18,sudeste_north,"https://www.instantstreetview.com/@-16.701063,-49.298589,-173.754h,0p,1z"
22968,6581, & ,,,,NE,,2.63979,-16.700843,-49.298478,18,sudeste_north,"https://www.instantstreetview.com/@-16.700843,-49.298478,2.63979h,0p,1z"
22990,6590, & ,,,,SE,,103.315,-16.705622,-49.294644,18,sudeste_north,"https://www.instantstreetview.com/@-16.705622,-49.294644,103.315h,0p,1z"
22994,6592, & ,,,,NW,,-100.478,-16.703802,-49.281989,18,sudeste_north,"https://www.instantstreetview.com/@-16.703802,-49.281989,-100.478h,0p,1z"
23000,6594, & ,,,,SE,,145.674,-16.699926,-49.282007,18,sudeste_north,"https://www.instantstreetview.com/@-16.699926,-49.282007,145.674h,0p,1z"
23002,6595, & ,,,,NE,,-6.44907,-16.699334,-49.311426,18,sudeste_north,"https://www.instantstreetview.com/@-16.699334,-49.311426,-6.44907h,0p,1z"
23007,6597, & ,,,,NW,,-87.9579,-16.698779,-49.29445,18,sudeste_north,"https://www.instantstreetview.com/@-16.698779,-49.29445,-87.9579h,0p,1z"
23019,6601, & ,,,,SW,,168.821,-16.694992,-49.313386,18,sudeste_north,"https://www.instantstreetview.com/@-16.694992,-49.313386,168.821h,0p,1z"
23023,6604, & ,,,,SW,,169.393,-16.691931,-49.302413,18,sudeste_north,"https://www.instantstreetview.com/@-16.691931,-49.302413,169.393h,0p,1z"
23025,6604, & ,,,,NE,,-9.85184,-16.691689,-49.302363,18,sudeste_north,"https://www.instantstreetview.com/@-16.691689,-49.302363,-9.85184h,0p,1z"
23035,6610, & ,,,,NW,,-93.0248,-16.70165,-49.309235,18,sudeste_north,"https://www.instantstreetview.com/@-16.70165,-49.309235,-93.0248h,0p,1z"
23041,6613, & ,,,,SW,,-173.97,-16.696179,-49.311732,18,sudeste_north,"https://www.instantstreetview.com/@-16.696179,-49.311732,-173.97h,0p,1z"
23047,6615, & ,,,,SE,,112.361,-16.692753,-49.289944,18,sudeste_north,"https://www.instantstreetview.com/@-16.692753,-49.289944,112.361h,0p,1z"
23064,6075, & ,,,,SW,,158.215,-16.702278,-49.281647,18,sudeste_north,"https://www.instantstreetview.com/@-16.702278,-49.281647,158.215h,0p,1z"
23131,5651, & ,,,,NE,,64.3963,-16.7062629206,-49.3024670822,18,sudeste_north,"https://www.instantstreetview.com/@-16.7062629206,-49.3024670822,64.3963h,0p,1z"
23133,6652, & ,,,,NE,,7.26729,-16.70618,-49.28786,18,sudeste_north,"https://www.instantstreetview.com/@-16.70618,-49.28786,7.26729h,0p,1z"
23134,6652, & ,,,,SE,,76.8986,-16.706318,-49.287803,18,sudeste_north,"https://www.instantstreetview.com/@-16.706318,-49.287803,76.8986h,0p,1z"
23136,6652, & ,,,,SW,,169.506,-16.706413,-49.287949,18,sudeste_north,"https://www.instantstreetview.com/@-16.706413,-49.287949,169.506h,0p,1z"
23142,6655, & ,,,,NE,,59.6947,-16.698377,-49.325734,18,sudeste_north,"https://www.instantstreetview.com/@-16.698377,-49.325734,59.6947h,0p,1z"
23144,6655, & ,,,,SW,,155.348,-16.69853,-49.32587,18,sudeste_north,"https://www.instantstreetview.com/@-16.69853,-49.32587,155.348h,0p,1z"
23146,6655, & ,,,,SW,,-121.827,-16.69842,-49.325991,18,sudeste_north,"https://www.instantstreetview.com/@-16.69842,-49.325991,-121.827h,0p,1z"
23149,6657, & ,,,,SW,,-155.146,-16.691272,-49.293651,18,sudeste_north,"https://www.instantstreetview.com/@-16.691272,-49.293651,-155.146h,0p,1z"
23152,6658, & ,,,,SW,,172.086,-16.708426,-49.304393,18,sudeste_north,"https://www.instantstreetview.com/@-16.708426,-49.304393,172.086h,0p,1z"
23189,6673, & ,,,,NE,,11.68,-16.70461,-49.29462,18,sudeste_north,"https://www.instantstreetview.com/@-16.70461,-49.29462,11.68h,0p,1z"
23195,6674, & ,,,,NE,,12.7255,-16.701876,-49.29225,18,sudeste_north,"https://www.instantstreetview.com/@-16.701876,-49.29225,12.7255h,0p,1z"
23215,6682, & ,,,,NW,,-100.785,-16.703392,-49.283625,18,sudeste_north,"https://www.instantstreetview.com/@-16.703392,-49.283625,-100.785h,0p,1z"
23216,6682, & ,,,,SE,,169.309,-16.703531,-49.283498,18,sudeste_north,"https://www.instantstreetview.com/@-16.703531,-49.283498,169.309h,0p,1z"
23239,6693, & ,,,,SE,,86.6433,-16.69662,-49.308523,18,sudeste_north,"https://www.instantstreetview.com/@-16.69662,-49.308523,86.6433h,0p,1z"
23245,6695, & ,,,,SE,,103.828,-16.705498,-49.291618,18,sudeste_north,"https://www.instantstreetview.com/@-16.705498,-49.291618,103.828h,0p,1z"
23247,6695, & ,,,,NE,,13.3183,-16.705325,-49.29162,18,sudeste_north,"https://www.instantstreetview.com/@-16.705325,-49.29162,13.3183h,0p,1z"
23266,6705, & ,,,,NW,,-80.8997,-16.697251,-49.288573,18,sudeste_north,"https://www.instantstreetview.com/@-16.697251,-49.288573,-80.8997h,0p,1z"
23269,6705, & ,,,,SE,,99.2766,-16.69739,-49.288263,18,sudeste_north,"https://www.instantstreetview.com/@-16.69739,-49.288263,99.2766h,0p,1z"
23282,6712, & ,,,,SE,,116.355,-16.699694,-49.288986,18,sudeste_north,"https://www.instantstreetview.com/@-16.699694,-49.288986,116.355h,0p,1z"
23287,6715, & ,,,,NE,,-9.48524,-16.705063,-49.281459,18,sudeste_north,"https://www.instantstreetview.com/@-16.705063,-49.281459,-9.48524h,0p,1z"
23299,6719, & ,,,,NW,,-80.3136,-16.696295,-49.284767,18,sudeste_north,"https://www.instantstreetview.com/@-16.696295,-49.284767,-80.3136h,0p,1z"
23304,6722, & ,,,,NE,,250.0,-16.707194,-49.299569,18,sudeste_north,"https://www.instantstreetview.com/@-16.707194,-49.299569,250.0h,0p,1z"
23313,6727, & ,,,,NE,,13.6121,-16.703519,-49.297241,18,sudeste_north,"https://www.instantstreetview.com/@-16.703519,-49.297241,13.6121h,0p,1z"
23333,6734, & ,,,,SE,,86.3775,-16.700127,-49.310552,18,sudeste_north,"https://www.instantstreetview.com/@-16.700127,-49.310552,86.3775h,0p,1z"
23344,6739, & ,,,,SE,,104.18,-16.701283,-49.292052,18,sudeste_north,"https://www.instantstreetview.com/@-16.701283,-49.292052,104.18h,0p,1z"
23348,6739, & ,,,,SW,,-164.429,-16.701289,-49.29219,18,sudeste_north,"https://www.instantstreetview.com/@-16.701289,-49.29219,-164.429h,0p,1z"
23381,6754, & ,,,,NW,,-57.0714,-16.699431,-49.302843,18,sudeste_north,"https://www.instantstreetview.com/@-16.699431,-49.302843,-57.0714h,0p,1z"
23391,6760, & ,,,,SE,,86.3153,-16.701892,-49.312193,18,sudeste_north,"https://www.instantstreetview.com/@-16.701892,-49.312193,86.3153h,0p,1z"
23393,6760, & ,,,,NW,,-93.3311,-16.701816,-49.312445,18,sudeste_north,"https://www.instantstreetview.com/@-16.701816,-49.312445,-93.3311h,0p,1z"
23410,6769, & ,,,,SW,,-114.982,-16.705259,-49.300793,18,sudeste_north,"https://www.instantstreetview.com/@-16.705259,-49.300793,-114.982h,0p,1z"
23423,6773, & ,,,,NW,,-76.5927,-16.704277,-49.286058,18,sudeste_north,"https://www.instantstreetview.com/@-16.704277,-49.286058,-76.5927h,0p,1z"
23431,6778, & ,,,,SE,,80.8742,-16.692687,-49.311935,18,sudeste_north,"https://www.instantstreetview.com/@-16.692687,-49.311935,80.8742h,0p,1z"
23464,6791, & ,,,,SW,,177.137,-16.698246,-49.306111,18,sudeste_north,"https://www.instantstreetview.com/@-16.698246,-49.306111,177.137h,0p,1z"
23466,6791, & ,,,,SE,,86.5892,-16.698188,-49.305948,18,sudeste_north,"https://www.instantstreetview.com/@-16.698188,-49.305948,86.5892h,0p,1z"
23468,6791, & ,,,,NW,,-93.3481,-16.698111,-49.306172,18,sudeste_north,"https://www.instantstreetview.com/@-16.698111,-49.306172,-93.3481h,0p,1z"
23470,6791, & ,,,,NE,,-3.48593,-16.698008,-49.306031,18,sudeste_north,"https://www.instantstreetview.com/@-16.698008,-49.306031,-3.48593h,0p,1z"
23472,6794, & ,,,,NE,,-23.5058,-16.697492,-49.321762,18,sudeste_north,"https://www.instantstreetview.com/@-16.697492,-49.321762,-23.5058h,0p,1z"
23475,6794, & ,,,,SE,,153.571,-16.697747,-49.321748,18,sudeste_north,"https://www.instantstreetview.com/@-16.697747,-49.321748,153.571h,0p,1z"
23497,6804, & ,,,,SW,,176.96,-16.694029,-49.308048,18,sudeste_north,"https://www.instantstreetview.com/@-16.694029,-49.308048,176.96h,0p,1z"
23499,6804, & ,,,,SE,,78.7722,-16.693963,-49.307868,18,sudeste_north,"https://www.instantstreetview.com/@-16.693963,-49.307868,78.7722h,0p,1z"
23502,6806, & ,,,,SW,,-163.294,-16.695221,-49.293386,18,sudeste_north,"https://www.instantstreetview.com/@-16.695221,-49.293386,-163.294h,0p,1z"
23507,6808, & ,,,,NW,,-90.3852,-16.696891,-49.316625,18,sudeste_north,"https://www.instantstreetview.com/@-16.696891,-49.316625,-90.3852h,0p,1z"
23510,6808, & ,,,,SE,,89.4027,-16.696979,-49.316417,18,sudeste_north,"https://www.instantstreetview.com/@-16.696979,-49.316417,89.4027h,0p,1z"
23513,6811, & ,,,,SW,,80.0,-16.707495,-49.300221,18,sudeste_north,"https://www.instantstreetview.com/@-16.707495,-49.300221,80.0h,0p,1z"
23520,6815, & ,,,,NE,,63.2534,-16.691931,-49.316803,18,sudeste_north,"https://www.instantstreetview.com/@-16.691931,-49.316803,63.2534h,0p,1z"
23522,6816, & ,,,,NW,,-91.8549,-16.705827,-49.311422,18,sudeste_north,"https://www.instantstreetview.com/@-16.705827,-49.311422,-91.8549h,0p,1z"
23523,6816, & ,,,,SW,,176.828,-16.705975,-49.311342,18,sudeste_north,"https://www.instantstreetview.com/@-16.705975,-49.311342,176.828h,0p,1z"
23531,6820, & ,,,,SE,,67.5392,-16.70523,-49.306391,18,sudeste_north,"https://www.instantstreetview.com/@-16.70523,-49.306391,67.5392h,0p,1z"
23541,6823, & ,,,,NE,,-13.2886,-16.706855,-49.282752,18,sudeste_north,"https://www.instantstreetview.com/@-16.706855,-49.282752,-13.2886h,0p,1z"
23545,6825, & ,,,,NE,,8.81285,-16.695871,-49.292307,18,sudeste_north,"https://www.instantstreetview.com/@-16.695871,-49.292307,8.81285h,0p,1z"
23550,6826, & ,,,,SW,,-157.636,-16.690871,-49.290216,18,sudeste_north,"https://www.instantstreetview.com/@-16.690871,-49.290216,-157.636h,0p,1z"
23553,6828, & ,,,,SE,,86.465,-16.689029,-49.293418,18,sudeste_north,"https://www.instantstreetview.com/@-16.689029,-49.293418,86.465h,0p,1z"
23556,6830, & ,,,,NW,,-101.484,-16.695975,-49.299986,18,sudeste_north,"https://www.instantstreetview.com/@-16.695975,-49.299986,-101.484h,0p,1z"
23567,6833, & ,,,,NW,,-81.1322,-16.696081,-49.291387,18,sudeste_north,"https://www.instantstreetview.com/@-16.696081,-49.291387,-81.1322h,0p,1z"
23574,6837, & ,,,,SE,,78.4354,-16.69472,-49.300762,18,sudeste_north,"https://www.instantstreetview.com/@-16.69472,-49.300762,78.4354h,0p,1z"
23606,6852, & ,,,,NW,,-80.6877,-16.698431,-49.28587,18,sudeste_north,"https://www.instantstreetview.com/@-16.698431,-49.28587,-80.6877h,0p,1z"
23618,6854, & ,,,,NE,,-20.7572,-16.703014,-49.282117,18,sudeste_north,"https://www.instantstreetview.com/@-16.703014,-49.282117,-20.7572h,0p,1z"
23620,6857, & ,,,,NE,,8.64128,-16.689581,-49.291142,18,sudeste_north,"https://www.instantstreetview.com/@-16.689581,-49.291142,8.64128h,0p,1z"
23622,6858, & ,,,,NW,,-105.822,-16.708317,-49.297744,18,sudeste_north,"https://www.instantstreetview.com/@-16.708317,-49.297744,-105.822h,0p,1z"
23638,6867, & ,,,,NW,,-82.0437,-16.69504,-49.292919,18,sudeste_north,"https://www.instantstreetview.com/@-16.69504,-49.292919,-82.0437h,0p,1z"
23641,6868, & ,,,,SW,,169.253,-16.691428,-49.306906,18,sudeste_north,"https://www.instantstreetview.com/@-16.691428,-49.306906,169.253h,0p,1z"
23645,6870, & ,,,,NW,,-93.8828,-16.697978,-49.318286,18,sudeste_north,"https://www.instantstreetview.com/@-16.697978,-49.318286,-93.8828h,0p,1z"
23668,6878, & ,,,,SW,,-135.318,-16.703139,-49.303578,18,sudeste_north,"https://www.instantstreetview.com/@-16.703139,-49.303578,-135.318h,0p,1z"
23670,6880, & ,,,,NE,,10.7041,-16.699106,-49.293286,18,sudeste_north,"https://www.instantstreetview.com/@-16.699106,-49.293286,10.7041h,0p,1z"
23680,6884, & ,,,,SE,,92.6738,-16.698764,-49.296616,18,sudeste_north,"https://www.instantstreetview.com/@-16.698764,-49.296616,92.6738h,0p,1z"
23682,6884, & ,,,,NW,,-86.0732,-16.698662,-49.296834,18,sudeste_north,"https://www.instantstreetview.com/@-16.698662,-49.296834,-86.0732h,0p,1z"
23684,6887, & ,,,,NE,,13.0871,-16.703031,-49.29102,18,sudeste_north,"https://www.instantstreetview.com/@-16.703031,-49.29102,13.0871h,0p,1z"
23700,6893, & ,,,,NE,,-11.3576,-16.690291,-49.294972,18,sudeste_north,"https://www.instantstreetview.com/@-16.690291,-49.294972,-11.3576h,0p,1z"
23712,6897, & ,,,,SW,,169.73,-16.69875,-49.313458,18,sudeste_north,"https://www.instantstreetview.com/@-16.69875,-49.313458,169.73h,0p,1z"
23722,6901, & ,,,,NW,,-75.8171,-16.706113,-49.29218,18,sudeste_north,"https://www.instantstreetview.com/@-16.706113,-49.29218,-75.8171h,0p,1z"
23723,6901, & ,,,,SW,,-167.219,-16.706373,-49.291983,18,sudeste_north,"https://www.instantstreetview.com/@-16.706373,-49.291983,-167.219h,0p,1z"
23739,6907, & ,,,,SW,,-171.709,-16.69556,-49.291218,18,sudeste_north,"https://www.instantstreetview.com/@-16.69556,-49.291218,-171.709h,0p,1z"
23740,6908, & ,,,,SW,,179.017,-16.705776,-49.315064,18,sudeste_north,"https://www.instantstreetview.com/@-16.705776,-49.315064,179.017h,0p,1z"
23747,6912, & ,,,,NE,,-3.49513,-16.697872,-49.30336,18,sudeste_north,"https://www.instantstreetview.com/@-16.697872,-49.30336,-3.49513h,0p,1z"
23748,6912, & ,,,,NW,,-96.6944,-16.697956,-49.303509,18,sudeste_north,"https://www.instantstreetview.com/@-16.697956,-49.303509,-96.6944h,0p,1z"
23752,2756,[Unset] & [Unset],,,,SW,,-125.608,-16.69824,-49.28126,18,sudeste_north,"https://www.instantstreetview.com/@-16.69824,-49.28126,-125.608h,0p,1z"
23756,6915, & ,,,,SW,,169.605,-16.693304,-49.301238,18,sudeste_north,"https://www.instantstreetview.com/@-16.693304,-49.301238,169.605h,0p,1z"
23762,6915, & ,,,,NW,,-101.902,-16.693156,-49.30134,18,sudeste_north,"https://www.instantstreetview.com/@-16.693156,-49.30134,-101.902h,0p,1z"
23764,6917, & ,,,,NE,,-10.2588,-16.694116,-49.313459,18,sudeste_north,"https://www.instantstreetview.com/@-16.694116,-49.313459,-10.2588h,0p,1z"
23765,6917, & ,,,,NW,,-100.945,-16.694233,-49.313595,18,sudeste_north,"https://www.instantstreetview.com/@-16.694233,-49.313595,-100.945h,0p,1z"
23780,6922, & ,,,,SW,,-176.598,-16.695591,-49.296593,18,sudeste_north,"https://www.instantstreetview.com/@-16.695591,-49.296593,-176.598h,0p,1z"
23792,6926, & ,,,,SE,,130.482,-16.695085,-49.315849,18,sudeste_north,"https://www.instantstreetview.com/@-16.695085,-49.315849,130.482h,0p,1z"
23795,6928, & ,,,,NW,,-74.3318,-16.707389,-49.293873,18,sudeste_north,"https://www.instantstreetview.com/@-16.707389,-49.293873,-74.3318h,0p,1z"
23804,6932, & ,,,,SW,,177.067,-16.699727,-49.311617,18,sudeste_north,"https://www.instantstreetview.com/@-16.699727,-49.311617,177.067h,0p,1z"
23809,6934, & ,,,,NW,,-101.166,-16.691779,-49.293982,18,sudeste_north,"https://www.instantstreetview.com/@-16.691779,-49.293982,-101.166h,0p,1z"
23811,6936, & ,,,,NW,,-97.9981,-16.698703,-49.321414,18,sudeste_north,"https://www.instantstreetview.com/@-16.698703,-49.321414,-97.9981h,0p,1z"
23816,6937, & ,,,,SE,,63.6199,-16.704489,-49.300486,18,sudeste_north,"https://www.instantstreetview.com/@-16.704489,-49.300486,63.6199h,0p,1z"
23823,6939, & ,,,,SE,,104.476,-16.698815,-49.291687,18,sudeste_north,"https://www.instantstreetview.com/@-16.698815,-49.291687,104.476h,0p,1z"
23829,6943, & ,,,,NW,,-32.1159,-16.706542,-49.303692,18,sudeste_north,"https://www.instantstreetview.com/@-16.706542,-49.303692,-32.1159h,0p,1z"
23834,6947, & ,,,,SW,,176.812,-16.696569,-49.306207,18,sudeste_north,"https://www.instantstreetview.com/@-16.696569,-49.306207,176.812h,0p,1z"
23837,6948, & ,,,,SE,,104.009,-16.703242,-49.29418,18,sudeste_north,"https://www.instantstreetview.com/@-16.703242,-49.29418,104.009h,0p,1z"
23842,6950, & ,,,,NE,,2.89222,-16.696296,-49.294904,18,sudeste_north,"https://www.instantstreetview.com/@-16.696296,-49.294904,2.89222h,0p,1z"
23846,6953, & ,,,,SW,,169.129,-16.689784,-49.307242,18,sudeste_north,"https://www.instantstreetview.com/@-16.689784,-49.307242,169.129h,0p,1z"
23850,6956, & ,,,,NW,,-25.5535,-16.708176,-49.304052,18,sudeste_north,"https://www.instantstreetview.com/@-16.708176,-49.304052,-25.5535h,0p,1z"
23853,6958, & ,,,,NE,,-8.93876,-16.703036,-49.326349,18,sudeste_north,"https://www.instantstreetview.com/@-16.703036,-49.326349,-8.93876h,0p,1z"
