	VAN_ID	DAY	METHOD	CLIENT_DISTANCE_COST	CLIENT_DURATION_COST	OPERATOR_DISTANCE_COST	OPERATOR_DURATION_COST
3	38	2	GA 2	7.6297	92.21333333333332	272.86560000000003	368.0199999999999
4	26	2	GA 2	7.851500000000001	94.815	270.3503	364.4183333333333
5	55	2	GA 2	7.242999999999999	87.195	244.97859999999997	339.35
6	47	2	GA 2	6.120499999999999	73.81833333333334	240.5311	339.78333333333336
7	24	2	GA 2	8.1624	98.18666666666668	275.9271	379.9733333333333
8	57	2	GA 2	5.1891	62.575	223.5703	307.3466666666666
9	23	2	GA 2	7.992200000000001	96.51833333333333	235.40730000000002	333.66499999999996
10	2	2	GA 2	0.1043	1.285	2.3651	4.001666666666667
11	44	2	GA 2	7.501999999999999	90.67	241.26579999999998	327.9316666666666
12	50	2	GA 2	4.999199999999999	60.513333333333335	178.8927	247.41333333333336
13	29	2	GA 2	8.609900000000001	103.82999999999998	256.8562	348.50333333333333
14	30	2	GA 2	5.9543	71.91499999999999	255.65629999999996	341.18333333333334
15	49	2	GA 2	5.642900000000001	68.11833333333334	260.21049999999997	361.51
16	53	2	GA 2	8.3672	100.715	261.2633	360.21666666666664
17	48	2	GA 2	7.3826	88.95500000000001	268.9846	364.22999999999996
18	34	2	GA 2	6.2027	74.72333333333333	219.38029999999998	295.0983333333333
19	45	2	GA 2	6.4486	77.965	238.52089999999998	327.2016666666666
20	32	2	GA 2	5.3469999999999995	64.45166666666668	232.6447	315.225
21	56	2	GA 2	4.3703	52.60166666666667	168.1732	230.42999999999998
22	25	2	GA 2	8.1028	97.66666666666666	269.68619999999993	365.8433333333333
23	31	2	GA 2	5.1712	62.41666666666667	196.39679999999998	275.74666666666667
24	43	2	GA 2	7.6713	92.725	242.60490000000004	338.2683333333333
25	27	2	GA 2	8.0341	97.03333333333333	269.569	371.1766666666666
26	46	2	GA 2	7.5412	90.95833333333334	244.26370000000006	343.41333333333324
27	52	2	GA 2	6.4924	78.86833333333334	253.34109999999995	352.73333333333335
28	28	2	GA 2	5.713100000000001	68.91499999999999	256.22810000000004	342.29999999999995
29	33	2	GA 2	6.406899999999999	77.23333333333333	237.34510000000003	320.6000000000001
30	51	2	GA 2	8.346400000000001	100.61000000000001	269.0215	370.185
31	36	2	GA 2	6.658200000000001	80.26166666666667	246.49079999999998	341.0083333333333
32	41	2	GA 2	7.3891	89.03833333333333	274.396	384.1483333333333
0	42	19	DOOR-TO-DOOR	0.0	0.0	254.97410000000002	342.9000000000001
1	40	19	DOOR-TO-DOOR	0.0	0.0	292.4016	399.2066666666667
2	38	19	DOOR-TO-DOOR	0.0	0.0	250.47789999999995	338.2883333333333
3	26	19	DOOR-TO-DOOR	0.0	0.0	283.26140000000004	385.8233333333333
4	24	19	DOOR-TO-DOOR	0.0	0.0	266.7547	358.05499999999995
5	23	19	DOOR-TO-DOOR	0.0	0.0	279.38960000000003	377.65500000000003
6	61	19	DOOR-TO-DOOR	0.0	0.0	76.0215	100.69166666666668
7	44	19	DOOR-TO-DOOR	0.0	0.0	258.22860000000003	347.6633333333333
8	29	19	DOOR-TO-DOOR	0.0	0.0	250.45219999999998	337.00666666666666
9	34	19	DOOR-TO-DOOR	0.0	0.0	232.4972	318.37666666666667
10	45	19	DOOR-TO-DOOR	0.0	0.0	248.55620000000002	312.65
11	32	19	DOOR-TO-DOOR	0.0	0.0	269.64149999999995	356.4466666666666
12	25	19	DOOR-TO-DOOR	0.0	0.0	247.23710000000003	335.9966666666667
13	31	19	DOOR-TO-DOOR	0.0	0.0	279.3302	370.995
14	43	19	DOOR-TO-DOOR	0.0	0.0	274.0172999999999	367.80333333333334
15	27	19	DOOR-TO-DOOR	0.0	0.0	267.4275	344.8666666666667
16	46	19	DOOR-TO-DOOR	0.0	0.0	251.541	338.07666666666665
17	28	19	DOOR-TO-DOOR	0.0	0.0	269.68870000000004	358.735
18	33	19	DOOR-TO-DOOR	0.0	0.0	253.84449999999998	344.2733333333333
19	36	19	DOOR-TO-DOOR	0.0	0.0	284.0249	383.5833333333333
20	41	19	DOOR-TO-DOOR	0.0	0.0	238.82099999999997	325.95
0	54	5	CORNER-TO-CORNER	2.0454000000000003	24.72666666666667	106.6807	145.56000000000003
1	42	5	CORNER-TO-CORNER	4.5063	54.391666666666666	205.0451	263.45500000000004
2	40	5	CORNER-TO-CORNER	4.765400000000002	57.535000000000004	227.0958	299.82666666666665
3	38	5	CORNER-TO-CORNER	4.811400000000001	58.07666666666667	247.6791	326.6266666666667
4	26	5	CORNER-TO-CORNER	4.8484	58.495000000000005	224.53900000000002	285.44666666666666
5	47	5	CORNER-TO-CORNER	3.4993	42.21333333333334	172.8793	219.88666666666666
6	55	5	CORNER-TO-CORNER	1.0679	12.986666666666668	51.455299999999994	69.48166666666667
7	24	5	CORNER-TO-CORNER	4.8069	58.076666666666675	196.29029999999997	259.30333333333334
8	23	5	CORNER-TO-CORNER	3.4793	41.85	202.7131	256.085
9	44	5	CORNER-TO-CORNER	4.7562	57.32666666666667	221.19289999999998	284.63499999999993
10	50	5	CORNER-TO-CORNER	4.844	58.36166666666666	206.74200000000002	266.98499999999996
11	29	5	CORNER-TO-CORNER	3.8549	46.51499999999999	192.5935	250.02
12	49	5	CORNER-TO-CORNER	3.8231	46.108333333333334	161.9887	215.24499999999998
13	45	5	CORNER-TO-CORNER	4.1963	50.74333333333333	228.96589999999998	300.54666666666657
14	32	5	CORNER-TO-CORNER	5.301000000000002	63.91833333333334	250.7246	330.05499999999995
15	25	5	CORNER-TO-CORNER	0.653	7.834999999999999	28.849400000000003	36.53666666666667
16	43	5	CORNER-TO-CORNER	3.4741000000000004	41.915	180.3941	244.03166666666667
17	31	5	CORNER-TO-CORNER	4.268599999999999	51.351666666666674	210.38510000000002	272.69166666666666
18	27	5	CORNER-TO-CORNER	5.623100000000002	67.74166666666667	228.7634	303.37
19	46	5	CORNER-TO-CORNER	4.6298	55.841666666666676	234.96340000000004	308.5866666666667
20	52	5	CORNER-TO-CORNER	5.3135	64.11833333333333	253.79489999999998	328.25666666666666
21	28	5	CORNER-TO-CORNER	6.005099999999999	72.39166666666665	248.5588	331.68
22	33	5	CORNER-TO-CORNER	3.6399	43.806666666666665	216.01299999999998	283.31500000000005
23	51	5	CORNER-TO-CORNER	4.3038	51.751666666666665	183.12399999999997	234.7483333333333
24	36	5	CORNER-TO-CORNER	0.2434	2.995	15.803999999999998	21.041666666666664
25	41	5	CORNER-TO-CORNER	1.3789	16.55	65.979	86.32166666666666
0	42	24	GA 1	4.8676	58.56333333333333	214.27829999999997	278.19666666666666
1	40	24	GA 1	4.3549	52.620000000000005	195.8136	263.16999999999996
2	38	24	GA 1	3.0112000000000005	36.205	141.08959999999996	187.465
3	47	24	GA 1	6.41	77.38499999999999	199.01690000000002	271.91166666666663
4	24	24	GA 1	4.8660000000000005	58.589999999999996	224.3453	296.47499999999997
5	23	24	GA 1	4.8847	58.67666666666667	229.10229999999999	300.9416666666667
6	44	24	GA 1	3.4606	41.55166666666667	191.7812	253.46333333333334
7	50	24	GA 1	2.1553	26.068333333333335	153.02729999999997	196.97333333333333
8	29	24	GA 1	3.8731999999999998	46.646666666666675	153.59560000000005	209.50499999999997
9	49	24	GA 1	4.6053	55.461666666666666	212.5965	284.41833333333335
10	53	24	GA 1	4.8179	58.03999999999999	161.9391	225.285
11	48	24	GA 1	3.2261	38.89333333333334	149.6133	199.39
12	34	24	GA 1	1.7604000000000002	21.154999999999998	67.4232	90.73
13	45	24	GA 1	4.3585	52.358333333333334	194.42330000000007	250.65166666666664
14	32	24	GA 1	4.1887	50.58833333333333	218.8553	278.05333333333334
15	56	24	GA 1	1.6418000000000001	19.76	62.992999999999995	78.22166666666666
16	25	24	GA 1	4.6008	55.31666666666667	199.9958	268.33
17	43	24	GA 1	5.6759	68.47666666666666	180.70439999999996	239.67333333333337
18	35	24	GA 1	4.2018	50.49333333333333	154.43819999999997	192.32500000000002
19	27	24	GA 1	5.969200000000001	71.90166666666667	197.49800000000002	260.1033333333333
20	46	24	GA 1	5.9328	71.45166666666665	202.96630000000002	271.435
21	28	24	GA 1	4.3879	52.77333333333334	171.28760000000003	218.2183333333333
22	33	24	GA 1	5.262600000000001	63.434999999999995	163.03139999999996	219.09
23	51	24	GA 1	4.9797	60.32166666666667	197.4112	271.5633333333333
24	36	24	GA 1	4.7912	57.75	163.49279999999996	220.23333333333326
0	54	9	GA 0	5.9614	71.78166666666667	263.7048	354.37333333333333
1	42	9	GA 0	7.561200000000001	91.31833333333333	276.3190000000001	377.02666666666664
2	40	9	GA 0	6.1849	74.75333333333334	259.0416	361.9916666666666
3	38	9	GA 0	6.6729	80.49666666666666	238.5487	326.55666666666673
4	26	9	GA 0	6.1696	74.26500000000001	263.3997	360.82833333333326
5	55	9	GA 0	5.6003	67.66833333333332	220.30230000000003	309.1816666666667
6	47	9	GA 0	6.067000000000001	73.31166666666667	250.6714	351.04833333333323
7	24	9	GA 0	8.056	97.04833333333335	286.46970000000005	388.4166666666667
8	57	9	GA 0	8.475200000000001	102.28999999999999	277.2062	382.97666666666663
9	23	9	GA 0	6.4940999999999995	78.46000000000001	279.782	382.89166666666665
10	44	9	GA 0	8.384	101.03	284.9567	391.4816666666667
11	50	9	GA 0	7.200500000000001	86.94833333333334	257.50379999999996	359.905
12	29	9	GA 0	6.207599999999999	74.96000000000001	249.46460000000002	354.5233333333333
13	30	9	GA 0	6.8055	82.00666666666667	279.5975	375.96333333333325
14	49	9	GA 0	7.305899999999999	88.07000000000001	262.894	368.58833333333337
15	53	9	GA 0	5.307	63.934999999999995	221.56870000000004	310.79833333333335
16	48	9	GA 0	9.2568	111.72166666666666	283.134	402.07
17	34	9	GA 0	7.485000000000001	90.10500000000002	264.3509	349.84999999999997
18	45	9	GA 0	7.3617	88.71833333333333	283.87520000000006	395.4533333333334
19	32	9	GA 0	8.0488	97.16333333333334	269.08050000000003	379.06500000000005
20	56	9	GA 0	6.125700000000001	73.92	264.6575	364.6116666666667
21	25	9	GA 0	8.254499999999998	99.53833333333333	240.8068	338.4516666666667
22	31	9	GA 0	7.342200000000001	88.86833333333334	259.1526	356.3916666666666
23	43	9	GA 0	7.1955	86.68499999999999	240.3039	336.58500000000004
24	35	9	GA 0	7.697699999999999	92.74000000000001	277.5788	389.145
25	27	9	GA 0	5.5192000000000005	66.53166666666667	241.6447	340.8566666666666
26	46	9	GA 0	8.444700000000001	102.32333333333334	259.1229	369.30833333333334
27	52	9	GA 0	8.3384	100.63000000000002	302.68109999999996	435.37499999999994
28	28	9	GA 0	7.0306	84.67666666666668	266.66940000000005	368.27666666666664
29	33	9	GA 0	7.951100000000001	95.98	223.2832	305.28166666666664
30	51	9	GA 0	7.211099999999999	87.005	245.9187	341.1416666666667
31	36	9	GA 0	6.7832	81.64666666666666	267.4543	368.2033333333332
0	58	15	CORNER-TO-CORNER	7.510499999999999	90.82666666666665	261.4724	368.4466666666666
1	54	15	CORNER-TO-CORNER	6.4102	77.29	255.20799999999997	342.48
2	42	15	CORNER-TO-CORNER	6.989599999999999	84.05666666666667	273.9615	368.66
3	62	15	CORNER-TO-CORNER	6.0882	73.41833333333334	228.05499999999998	309.63666666666666
4	40	15	CORNER-TO-CORNER	6.746800000000001	81.22500000000001	230.4947	313.32500000000005
5	38	15	CORNER-TO-CORNER	6.581799999999999	79.315	257.3105	356.17666666666656
6	26	15	CORNER-TO-CORNER	4.6603	56.468333333333334	211.4523	276.175
7	55	15	CORNER-TO-CORNER	7.6918999999999995	92.83833333333334	260.5616	371.40333333333336
8	47	15	CORNER-TO-CORNER	6.7103	80.73333333333332	256.1758	339.62333333333333
9	24	15	CORNER-TO-CORNER	5.762599999999999	69.45333333333333	231.4257	315.3416666666667
10	57	15	CORNER-TO-CORNER	2.8063000000000002	33.888333333333335	124.07959999999999	164.87833333333333
11	23	15	CORNER-TO-CORNER	5.9541	71.70500000000003	223.0097	290.78
12	60	15	CORNER-TO-CORNER	4.850999999999999	58.504999999999995	220.48250000000002	303.0516666666667
13	61	15	CORNER-TO-CORNER	5.979900000000001	72.19000000000001	233.8998	316.39333333333343
14	44	15	CORNER-TO-CORNER	5.6343	67.87833333333333	239.8406	313.4483333333333
15	50	15	CORNER-TO-CORNER	4.3944	53.233333333333334	161.51900000000003	214.80166666666668
16	29	15	CORNER-TO-CORNER	7.5158000000000005	90.89166666666668	208.2997	289.10833333333323
17	30	15	CORNER-TO-CORNER	7.018599999999999	84.33666666666667	265.1575	352.9366666666666
18	49	15	CORNER-TO-CORNER	6.413100000000001	77.28166666666664	257.5254	359.39666666666676
19	53	15	CORNER-TO-CORNER	5.3537	64.52166666666666	235.30219999999997	314.59499999999997
20	48	15	CORNER-TO-CORNER	5.7258000000000004	69.48166666666667	228.5931	321.2066666666667
21	34	15	CORNER-TO-CORNER	4.6899	56.50833333333333	212.714	286.69666666666666
22	45	15	CORNER-TO-CORNER	5.9471	71.80166666666668	238.4536	315.3933333333333
23	32	15	CORNER-TO-CORNER	6.9409	83.775	231.4165	318.3183333333334
24	56	15	CORNER-TO-CORNER	6.558599999999999	79.12666666666667	252.6803	349.00500000000005
25	25	15	CORNER-TO-CORNER	6.5115	79.015	247.35899999999998	332.9566666666667
26	59	15	CORNER-TO-CORNER	5.713500000000001	68.94666666666667	232.2042	308.3283333333333
27	31	15	CORNER-TO-CORNER	5.4681	66.02333333333333	220.7491	294.95000000000005
28	43	15	CORNER-TO-CORNER	5.5642	66.95666666666668	237.76290000000003	317.88499999999993
29	35	15	CORNER-TO-CORNER	6.725	81.16333333333333	247.02429999999998	324.81666666666666
30	27	15	CORNER-TO-CORNER	7.085	85.43666666666667	229.7598	316.51666666666665
31	46	15	CORNER-TO-CORNER	5.9375	71.45333333333333	253.97910000000002	331.02
32	52	15	CORNER-TO-CORNER	5.5591	67.57666666666667	244.0505	326.5083333333333
33	28	15	CORNER-TO-CORNER	6.6552	80.27166666666666	244.6711	335.44166666666666
34	33	15	CORNER-TO-CORNER	6.432200000000001	77.33166666666666	245.5285	324.99666666666667
35	51	15	CORNER-TO-CORNER	7.110499999999999	86.06	243.05249999999998	332.35499999999996
36	36	15	CORNER-TO-CORNER	6.539999999999999	79.08000000000001	236.3787	330.46500000000003
0	63	23	DOOR-TO-DOOR	0.0	0.0	245.38259999999997	320.315
1	54	23	DOOR-TO-DOOR	0.0	0.0	235.59660000000002	319.05833333333334
2	58	23	DOOR-TO-DOOR	0.0	0.0	182.68140000000002	252.58999999999997
3	42	23	DOOR-TO-DOOR	0.0	0.0	232.0318	319.62333333333333
4	62	23	DOOR-TO-DOOR	0.0	0.0	211.3667	287.57666666666665
5	40	23	DOOR-TO-DOOR	0.0	0.0	232.6231	327.25
6	38	23	DOOR-TO-DOOR	0.0	0.0	260.77819999999997	353.93333333333334
7	26	23	DOOR-TO-DOOR	0.0	0.0	242.42620000000005	326.11499999999995
8	55	23	DOOR-TO-DOOR	0.0	0.0	269.4685	371.86499999999995
9	47	23	DOOR-TO-DOOR	0.0	0.0	226.0488	313.14666666666665
10	24	23	DOOR-TO-DOOR	0.0	0.0	267.67859999999996	366.075
11	57	23	DOOR-TO-DOOR	0.0	0.0	242.5372	334.08333333333337
12	23	23	DOOR-TO-DOOR	0.0	0.0	284.4363	399.7049999999999
13	60	23	DOOR-TO-DOOR	0.0	0.0	256.81419999999997	356.65500000000003
14	61	23	DOOR-TO-DOOR	0.0	0.0	272.51939999999996	374.10333333333335
15	44	23	DOOR-TO-DOOR	0.0	0.0	242.3963	337.86833333333334
16	50	23	DOOR-TO-DOOR	0.0	0.0	252.71810000000002	359.6
17	29	23	DOOR-TO-DOOR	0.0	0.0	218.71620000000004	311.70333333333326
18	49	23	DOOR-TO-DOOR	0.0	0.0	233.03369999999998	311.4433333333333
19	53	23	DOOR-TO-DOOR	0.0	0.0	252.8316	337.0450000000001
20	48	23	DOOR-TO-DOOR	0.0	0.0	273.5997	367.0866666666667
21	34	23	DOOR-TO-DOOR	0.0	0.0	125.71090000000001	171.19833333333335
22	45	23	DOOR-TO-DOOR	0.0	0.0	231.9833	303.7566666666666
23	32	23	DOOR-TO-DOOR	0.0	0.0	240.2121	326.0566666666667
24	56	23	DOOR-TO-DOOR	0.0	0.0	241.1337	327.5083333333333
25	25	23	DOOR-TO-DOOR	0.0	0.0	231.3167	325.96
26	59	23	DOOR-TO-DOOR	0.0	0.0	251.04440000000002	343.235
27	43	23	DOOR-TO-DOOR	0.0	0.0	249.0798	342.73499999999996
28	31	23	DOOR-TO-DOOR	0.0	0.0	243.9853	341.8649999999999
29	35	23	DOOR-TO-DOOR	0.0	0.0	245.03079999999997	318.1316666666667
30	27	23	DOOR-TO-DOOR	0.0	0.0	247.747	350.75166666666667
31	46	23	DOOR-TO-DOOR	0.0	0.0	253.36350000000002	353.55000000000007
32	52	23	DOOR-TO-DOOR	0.0	0.0	231.3595	319.89666666666665
33	28	23	DOOR-TO-DOOR	0.0	0.0	277.3879	377.3366666666666
34	33	23	DOOR-TO-DOOR	0.0	0.0	237.162	322.71500000000003
35	51	23	DOOR-TO-DOOR	0.0	0.0	227.087	305.15
36	36	23	DOOR-TO-DOOR	0.0	0.0	223.31939999999997	308.09166666666664
37	41	23	DOOR-TO-DOOR	0.0	0.0	260.2789	351.04833333333335
0	54	3	DOOR-TO-DOOR	0.0	0.0	277.04509999999993	364.22
1	42	3	DOOR-TO-DOOR	0.0	0.0	264.44550000000004	366.99166666666673
2	40	3	DOOR-TO-DOOR	0.0	0.0	302.55209999999994	413.08000000000004
3	38	3	DOOR-TO-DOOR	0.0	0.0	27.6293	39.22666666666666
4	26	3	DOOR-TO-DOOR	0.0	0.0	266.4651	370.6483333333333
5	47	3	DOOR-TO-DOOR	0.0	0.0	264.50489999999996	359.62166666666667
6	55	3	DOOR-TO-DOOR	0.0	0.0	269.08	381.3516666666667
7	24	3	DOOR-TO-DOOR	0.0	0.0	239.9759	337.02000000000004
8	57	3	DOOR-TO-DOOR	0.0	0.0	257.23350000000005	366.635
9	23	3	DOOR-TO-DOOR	0.0	0.0	270.36269999999996	377.1183333333333
10	44	3	DOOR-TO-DOOR	0.0	0.0	252.37320000000003	336.56666666666666
11	50	3	DOOR-TO-DOOR	0.0	0.0	279.5029	394.6833333333333
12	29	3	DOOR-TO-DOOR	0.0	0.0	204.09799999999998	276.2533333333333
13	30	3	DOOR-TO-DOOR	0.0	0.0	225.7618	302.21999999999997
14	49	3	DOOR-TO-DOOR	0.0	0.0	278.0106999999999	389.68333333333334
15	53	3	DOOR-TO-DOOR	0.0	0.0	226.4161	315.6700000000001
16	48	3	DOOR-TO-DOOR	0.0	0.0	256.757	349.37833333333333
17	34	3	DOOR-TO-DOOR	0.0	0.0	257.5729	353.03
18	45	3	DOOR-TO-DOOR	0.0	0.0	231.7559	318.3416666666667
19	32	3	DOOR-TO-DOOR	0.0	0.0	264.0714	365.05
20	56	3	DOOR-TO-DOOR	0.0	0.0	239.05400000000003	320.1383333333334
21	25	3	DOOR-TO-DOOR	0.0	0.0	267.75539999999995	367.4266666666667
22	43	3	DOOR-TO-DOOR	0.0	0.0	234.5223	314.83833333333337
23	31	3	DOOR-TO-DOOR	0.0	0.0	223.26190000000003	312.29666666666657
24	27	3	DOOR-TO-DOOR	0.0	0.0	260.14619999999996	353.7016666666667
25	46	3	DOOR-TO-DOOR	0.0	0.0	268.1476	358.4733333333334
26	52	3	DOOR-TO-DOOR	0.0	0.0	272.30469999999997	368.11000000000007
27	28	3	DOOR-TO-DOOR	0.0	0.0	273.2414	368.9516666666666
28	33	3	DOOR-TO-DOOR	0.0	0.0	235.1107	323.725
29	51	3	DOOR-TO-DOOR	0.0	0.0	258.5574	358.77833333333336
30	36	3	DOOR-TO-DOOR	0.0	0.0	254.17200000000003	352.025
31	41	3	DOOR-TO-DOOR	0.0	0.0	266.89669999999995	360.5783333333333
0	54	1	CORNER-TO-CORNER	7.569	91.465	286.32869999999997	383.90333333333336
1	42	1	CORNER-TO-CORNER	9.457500000000001	114.06166666666667	287.4316	397.9816666666667
2	40	1	CORNER-TO-CORNER	7.1651	86.66999999999999	256.9112	355.70333333333326
3	38	1	CORNER-TO-CORNER	8.086799999999998	97.47333333333334	263.7539999999999	371.87833333333344
4	26	1	CORNER-TO-CORNER	5.0055	60.335	233.077	310.01
5	47	1	CORNER-TO-CORNER	5.9259	71.435	227.29850000000002	310.99666666666667
6	55	1	CORNER-TO-CORNER	6.8328999999999995	82.29833333333333	266.3055	358.94
7	24	1	CORNER-TO-CORNER	8.604400000000002	103.80000000000001	239.7951	334.08
8	57	1	CORNER-TO-CORNER	6.1399	73.96666666666665	240.63980000000004	326.4183333333333
9	23	1	CORNER-TO-CORNER	6.5767999999999995	79.43666666666665	255.58040000000003	347.97999999999996
10	44	1	CORNER-TO-CORNER	6.241	75.38666666666667	260.558	348.96500000000003
11	50	1	CORNER-TO-CORNER	7.120300000000001	85.60499999999999	253.6216	344.825
12	29	1	CORNER-TO-CORNER	6.946100000000001	83.78333333333333	230.86129999999997	304.90000000000003
13	30	1	CORNER-TO-CORNER	6.8732	82.95666666666665	251.6614	347.5466666666667
14	49	1	CORNER-TO-CORNER	6.950299999999999	83.73333333333335	254.5152	342.76
15	53	1	CORNER-TO-CORNER	6.693899999999999	80.905	221.15040000000002	298.59999999999997
16	48	1	CORNER-TO-CORNER	6.233499999999999	75.04166666666667	259.0609	345.555
17	34	1	CORNER-TO-CORNER	3.4493	41.65833333333333	123.29929999999999	168.88666666666666
18	45	1	CORNER-TO-CORNER	5.445399999999999	65.73833333333333	238.82360000000003	320.64500000000004
19	32	1	CORNER-TO-CORNER	6.8407	82.58666666666666	273.9098000000001	373.6716666666667
20	56	1	CORNER-TO-CORNER	7.366800000000001	88.70166666666665	250.32630000000003	344.11833333333334
21	25	1	CORNER-TO-CORNER	7.504299999999998	90.29999999999998	264.5471	359.73499999999996
22	31	1	CORNER-TO-CORNER	6.4106000000000005	77.44166666666665	218.3309	297.375
23	43	1	CORNER-TO-CORNER	7.9047	95.3	240.6313	330.1833333333333
24	27	1	CORNER-TO-CORNER	6.495100000000001	78.37333333333333	235.0955	326.9466666666667
25	46	1	CORNER-TO-CORNER	7.0893	85.67833333333336	247.0213	337.72166666666664
26	52	1	CORNER-TO-CORNER	6.8885	83.16333333333333	266.7282000000001	356.245
27	28	1	CORNER-TO-CORNER	7.8176	94.04666666666667	277.3064999999999	388.1566666666666
28	33	1	CORNER-TO-CORNER	7.437099999999999	89.48166666666667	243.0542	326.9816666666667
29	51	1	CORNER-TO-CORNER	7.4064	89.16666666666669	296.73040000000003	395.6483333333333
30	36	1	CORNER-TO-CORNER	5.678599999999999	68.535	219.6664	291.205
31	41	1	CORNER-TO-CORNER	7.1238	85.86333333333333	239.4709	325.4533333333333
0	54	14	CORNER-TO-CORNER	6.3225	76.475	277.1571	375.88166666666666
1	58	14	CORNER-TO-CORNER	5.9904	72.20666666666666	235.2726	318.46
2	42	14	CORNER-TO-CORNER	4.4946	54.273333333333326	207.90099999999998	279.1616666666667
3	62	14	CORNER-TO-CORNER	5.5135000000000005	66.55166666666666	226.7445	303.78333333333336
4	40	14	CORNER-TO-CORNER	5.673500000000001	68.61	225.57659999999998	308.3866666666667
5	38	14	CORNER-TO-CORNER	4.7303	57.015	240.8302	328.98499999999996
6	26	14	CORNER-TO-CORNER	4.739099999999999	57.03	219.4306	285.58500000000004
7	47	14	CORNER-TO-CORNER	4.7042	56.80166666666667	224.76170000000002	298.5216666666666
8	55	14	CORNER-TO-CORNER	4.693099999999999	56.85000000000001	176.46830000000003	238.815
9	24	14	CORNER-TO-CORNER	6.287599999999999	75.68666666666664	234.83589999999998	318.6333333333334
10	57	14	CORNER-TO-CORNER	6.3613	77.01666666666667	241.97050000000004	325.7933333333334
11	23	14	CORNER-TO-CORNER	5.639	68.04	223.95849999999996	307.9
12	60	14	CORNER-TO-CORNER	4.8491	58.656666666666666	212.79260000000005	288.75
13	61	14	CORNER-TO-CORNER	6.287199999999999	75.78833333333334	260.93129999999996	350.09333333333336
14	44	14	CORNER-TO-CORNER	5.3275999999999994	64.51833333333333	234.5769	320.99333333333334
15	50	14	CORNER-TO-CORNER	4.4712	54.040000000000006	211.73649999999998	286.21333333333337
16	29	14	CORNER-TO-CORNER	4.854900000000001	58.531666666666666	205.01590000000002	269.13166666666666
17	30	14	CORNER-TO-CORNER	5.396599999999999	65.06000000000002	219.8884	302.21833333333336
18	49	14	CORNER-TO-CORNER	7.469200000000001	90.30666666666667	242.50029999999998	334.0616666666668
19	53	14	CORNER-TO-CORNER	5.5815	67.18333333333332	232.22050000000002	312.71500000000003
20	48	14	CORNER-TO-CORNER	5.6145	68.04333333333332	249.1738	338.7966666666667
21	34	14	CORNER-TO-CORNER	6.401599999999999	77.21666666666665	234.62720000000002	321.79833333333335
22	45	14	CORNER-TO-CORNER	4.1129999999999995	49.69333333333333	221.0254	293.31500000000005
23	32	14	CORNER-TO-CORNER	4.2959000000000005	51.86	211.74	287.23999999999995
24	56	14	CORNER-TO-CORNER	5.6847	68.56166666666667	244.16389999999998	327.11833333333334
25	25	14	CORNER-TO-CORNER	4.941800000000001	59.57	236.4471	311.66333333333336
26	59	14	CORNER-TO-CORNER	4.5296	54.78833333333333	216.9398	289.2416666666666
27	31	14	CORNER-TO-CORNER	6.6129	79.86833333333333	259.9303	366.71500000000003
28	43	14	CORNER-TO-CORNER	5.137000000000001	62.00999999999999	224.9803	300.71500000000003
29	35	14	CORNER-TO-CORNER	5.5339	67.06166666666667	233.66420000000002	308.7516666666666
30	27	14	CORNER-TO-CORNER	6.2038	74.75333333333333	216.6969	291.43999999999994
31	46	14	CORNER-TO-CORNER	5.603599999999999	67.71166666666667	236.0363	316.95
32	52	14	CORNER-TO-CORNER	3.9381999999999997	47.575	200.21350000000004	273.4283333333334
33	28	14	CORNER-TO-CORNER	3.8019000000000003	45.85666666666667	170.0938	232.525
34	33	14	CORNER-TO-CORNER	5.5603	67.115	216.9285	295.83166666666665
35	51	14	CORNER-TO-CORNER	5.2663	63.486666666666665	256.07560000000007	337.26666666666665
36	36	14	CORNER-TO-CORNER	3.5631999999999993	43.23166666666667	169.86999999999995	222.9233333333333
0	7	13	DOOR-TO-DOOR	0.0	0.0	16.0686	23.839999999999996
0	54	4	CORNER-TO-CORNER	8.2348	99.255	267.38550000000004	374.0083333333333
1	42	4	CORNER-TO-CORNER	5.998800000000001	72.205	265.4961	359.69500000000005
2	40	4	CORNER-TO-CORNER	6.5911	79.56	244.1787	322.14166666666665
3	38	4	CORNER-TO-CORNER	1.1538	13.91	66.10520000000001	84.85666666666665
4	26	4	CORNER-TO-CORNER	5.642099999999999	68.20166666666667	267.825	359.22833333333335
5	47	4	CORNER-TO-CORNER	7.057	84.94166666666666	243.4254	334.82
6	55	4	CORNER-TO-CORNER	7.2766	87.93499999999999	236.1215	327.83833333333337
7	24	4	CORNER-TO-CORNER	6.4314	77.61333333333333	221.78609999999998	307.0883333333333
8	57	4	CORNER-TO-CORNER	7.810900000000001	93.995	244.8455	331.40999999999997
9	23	4	CORNER-TO-CORNER	7.1532	86.10166666666667	246.1145	337.32500000000005
10	44	4	CORNER-TO-CORNER	5.455100000000001	65.73166666666668	237.3561	309.06000000000006
11	50	4	CORNER-TO-CORNER	6.815200000000001	82.27666666666669	260.03659999999996	355.56166666666667
12	29	4	CORNER-TO-CORNER	7.686599999999999	92.44999999999999	276.2195	370.00666666666666
13	30	4	CORNER-TO-CORNER	6.978000000000001	84.05000000000001	264.7914	351.35
14	49	4	CORNER-TO-CORNER	5.7753000000000005	69.52833333333334	212.009	293.72166666666664
15	53	4	CORNER-TO-CORNER	7.8244	94.20666666666669	264.9929	356.65000000000003
